[2022-07-23 15:25:24,944][root][INFO] - Start!
[2022-07-23 15:25:33,476][root][INFO] - train-size=60000, val-size=0
[2022-07-23 15:28:59,623][root][INFO] - epoch_num=1, train-acc@1: 96.18166666666667
[2022-07-23 15:28:59,623][root][INFO] - epoch_num=1, train-acc@5: 99.70333333333333
[2022-07-23 15:28:59,761][root][INFO] - epoch_num=1, val-acc@1: nan
[2022-07-23 15:28:59,761][root][INFO] - epoch_num=1, val-acc@5: nan
[2022-07-23 15:32:28,635][root][INFO] - epoch_num=2, train-acc@1: 97.37333333333333
[2022-07-23 15:32:28,636][root][INFO] - epoch_num=2, train-acc@5: 99.87333333333333
[2022-07-23 15:32:28,775][root][INFO] - epoch_num=2, val-acc@1: nan
[2022-07-23 15:32:28,775][root][INFO] - epoch_num=2, val-acc@5: nan
[2022-07-23 15:35:58,842][root][INFO] - epoch_num=3, train-acc@1: 97.83500000000001
[2022-07-23 15:35:58,842][root][INFO] - epoch_num=3, train-acc@5: 99.91333333333333
[2022-07-23 15:35:58,980][root][INFO] - epoch_num=3, val-acc@1: nan
[2022-07-23 15:35:58,980][root][INFO] - epoch_num=3, val-acc@5: nan
[2022-07-23 15:39:26,876][root][INFO] - epoch_num=4, train-acc@1: 98.055
[2022-07-23 15:39:26,876][root][INFO] - epoch_num=4, train-acc@5: 99.92999999999999
[2022-07-23 15:39:27,014][root][INFO] - epoch_num=4, val-acc@1: nan
[2022-07-23 15:39:27,014][root][INFO] - epoch_num=4, val-acc@5: nan
[2022-07-23 15:42:56,304][root][INFO] - epoch_num=5, train-acc@1: 98.17166666666667
[2022-07-23 15:42:56,304][root][INFO] - epoch_num=5, train-acc@5: 99.93666666666667
[2022-07-23 15:42:56,441][root][INFO] - epoch_num=5, val-acc@1: nan
[2022-07-23 15:42:56,442][root][INFO] - epoch_num=5, val-acc@5: nan
[2022-07-23 15:46:26,340][root][INFO] - epoch_num=6, train-acc@1: 98.24166666666667
[2022-07-23 15:46:26,340][root][INFO] - epoch_num=6, train-acc@5: 99.945
[2022-07-23 15:46:26,480][root][INFO] - epoch_num=6, val-acc@1: nan
[2022-07-23 15:46:26,480][root][INFO] - epoch_num=6, val-acc@5: nan
[2022-07-23 15:49:54,341][root][INFO] - epoch_num=7, train-acc@1: 98.295
[2022-07-23 15:49:54,341][root][INFO] - epoch_num=7, train-acc@5: 99.94666666666666
[2022-07-23 15:49:54,479][root][INFO] - epoch_num=7, val-acc@1: nan
[2022-07-23 15:49:54,479][root][INFO] - epoch_num=7, val-acc@5: nan
[2022-07-23 15:53:27,616][root][INFO] - epoch_num=8, train-acc@1: 98.32833333333333
[2022-07-23 15:53:27,616][root][INFO] - epoch_num=8, train-acc@5: 99.95
[2022-07-23 15:53:27,755][root][INFO] - epoch_num=8, val-acc@1: nan
[2022-07-23 15:53:27,755][root][INFO] - epoch_num=8, val-acc@5: nan
[2022-07-23 15:57:01,478][root][INFO] - epoch_num=9, train-acc@1: 98.38166666666666
[2022-07-23 15:57:01,478][root][INFO] - epoch_num=9, train-acc@5: 99.95
[2022-07-23 15:57:01,616][root][INFO] - epoch_num=9, val-acc@1: nan
[2022-07-23 15:57:01,616][root][INFO] - epoch_num=9, val-acc@5: nan
[2022-07-23 16:00:32,719][root][INFO] - epoch_num=10, train-acc@1: 98.40833333333333
[2022-07-23 16:00:32,720][root][INFO] - epoch_num=10, train-acc@5: 99.955
[2022-07-23 16:00:32,860][root][INFO] - epoch_num=10, val-acc@1: nan
[2022-07-23 16:00:32,860][root][INFO] - epoch_num=10, val-acc@5: nan
