[2022-07-05 00:12:17,102][root][INFO] - Start!
[2022-07-05 00:12:27,111][root][INFO] - train-size=45000, val-size=15000
[2022-07-05 00:16:04,878][root][INFO] - epoch_num=1, train-acc@1: 89.01555555555557
[2022-07-05 00:16:04,879][root][INFO] - epoch_num=1, train-acc@5: 99.18666666666667
[2022-07-05 00:16:39,037][root][INFO] - epoch_num=1, val-acc@1: 88.83333333333333
[2022-07-05 00:16:39,037][root][INFO] - epoch_num=1, val-acc@5: 99.24
[2022-07-05 00:20:10,311][root][INFO] - epoch_num=2, train-acc@1: 94.89777777777778
[2022-07-05 00:20:10,311][root][INFO] - epoch_num=2, train-acc@5: 99.57555555555555
[2022-07-05 00:20:44,129][root][INFO] - epoch_num=2, val-acc@1: 94.96666666666667
[2022-07-05 00:20:44,130][root][INFO] - epoch_num=2, val-acc@5: 99.6
[2022-07-05 00:24:12,750][root][INFO] - epoch_num=3, train-acc@1: 96.15333333333334
[2022-07-05 00:24:12,751][root][INFO] - epoch_num=3, train-acc@5: 99.72222222222223
[2022-07-05 00:24:47,041][root][INFO] - epoch_num=3, val-acc@1: 96.03333333333333
[2022-07-05 00:24:47,041][root][INFO] - epoch_num=3, val-acc@5: 99.7
[2022-07-05 00:28:23,842][root][INFO] - epoch_num=4, train-acc@1: 96.67333333333333
[2022-07-05 00:28:23,843][root][INFO] - epoch_num=4, train-acc@5: 99.78
[2022-07-05 00:28:58,861][root][INFO] - epoch_num=4, val-acc@1: 96.56666666666666
[2022-07-05 00:28:58,861][root][INFO] - epoch_num=4, val-acc@5: 99.81333333333333
[2022-07-05 00:32:33,867][root][INFO] - epoch_num=5, train-acc@1: 96.98666666666666
[2022-07-05 00:32:33,868][root][INFO] - epoch_num=5, train-acc@5: 99.81333333333333
[2022-07-05 00:33:08,301][root][INFO] - epoch_num=5, val-acc@1: 96.86
[2022-07-05 00:33:08,302][root][INFO] - epoch_num=5, val-acc@5: 99.84666666666666
[2022-07-05 00:36:41,588][root][INFO] - epoch_num=6, train-acc@1: 97.21111111111111
[2022-07-05 00:36:41,589][root][INFO] - epoch_num=6, train-acc@5: 99.83333333333333
[2022-07-05 00:37:16,605][root][INFO] - epoch_num=6, val-acc@1: 97.06666666666666
[2022-07-05 00:37:16,606][root][INFO] - epoch_num=6, val-acc@5: 99.88
[2022-07-05 00:40:52,657][root][INFO] - epoch_num=7, train-acc@1: 97.37777777777778
[2022-07-05 00:40:52,658][root][INFO] - epoch_num=7, train-acc@5: 99.86
