[2022-07-21 11:36:21,477][root][INFO] - Start!
[2022-07-21 11:36:26,998][root][INFO] - train-size=10000, val-size=0
[2022-07-21 11:36:58,123][root][INFO] - epoch_num=1, train-acc@1: 56.169999999999995
[2022-07-21 11:36:58,124][root][INFO] - epoch_num=1, train-acc@5: 93.64
[2022-07-21 11:36:58,236][root][INFO] - epoch_num=1, val-acc@1: nan
[2022-07-21 11:36:58,236][root][INFO] - epoch_num=1, val-acc@5: nan
[2022-07-21 11:37:29,035][root][INFO] - epoch_num=2, train-acc@1: 70.62
[2022-07-21 11:37:29,035][root][INFO] - epoch_num=2, train-acc@5: 96.49
[2022-07-21 11:37:29,147][root][INFO] - epoch_num=2, val-acc@1: nan
[2022-07-21 11:37:29,148][root][INFO] - epoch_num=2, val-acc@5: nan
[2022-07-21 11:37:59,878][root][INFO] - epoch_num=3, train-acc@1: 80.47999999999999
[2022-07-21 11:37:59,878][root][INFO] - epoch_num=3, train-acc@5: 98.71
[2022-07-21 11:37:59,991][root][INFO] - epoch_num=3, val-acc@1: nan
[2022-07-21 11:37:59,991][root][INFO] - epoch_num=3, val-acc@5: nan
[2022-07-21 11:38:30,751][root][INFO] - epoch_num=4, train-acc@1: 87.24
[2022-07-21 11:38:30,751][root][INFO] - epoch_num=4, train-acc@5: 99.3
[2022-07-21 11:38:30,865][root][INFO] - epoch_num=4, val-acc@1: nan
[2022-07-21 11:38:30,865][root][INFO] - epoch_num=4, val-acc@5: nan
[2022-07-21 11:39:01,681][root][INFO] - epoch_num=5, train-acc@1: 91.25
[2022-07-21 11:39:01,681][root][INFO] - epoch_num=5, train-acc@5: 99.53999999999999
[2022-07-21 11:39:01,793][root][INFO] - epoch_num=5, val-acc@1: nan
[2022-07-21 11:39:01,793][root][INFO] - epoch_num=5, val-acc@5: nan
[2022-07-21 11:39:32,569][root][INFO] - epoch_num=6, train-acc@1: 93.32000000000001
[2022-07-21 11:39:32,569][root][INFO] - epoch_num=6, train-acc@5: 99.6
[2022-07-21 11:39:32,683][root][INFO] - epoch_num=6, val-acc@1: nan
[2022-07-21 11:39:32,683][root][INFO] - epoch_num=6, val-acc@5: nan
[2022-07-21 11:40:03,548][root][INFO] - epoch_num=7, train-acc@1: 94.36
[2022-07-21 11:40:03,548][root][INFO] - epoch_num=7, train-acc@5: 99.65
[2022-07-21 11:40:03,661][root][INFO] - epoch_num=7, val-acc@1: nan
[2022-07-21 11:40:03,661][root][INFO] - epoch_num=7, val-acc@5: nan
[2022-07-21 11:40:34,538][root][INFO] - epoch_num=8, train-acc@1: 95.02000000000001
[2022-07-21 11:40:34,538][root][INFO] - epoch_num=8, train-acc@5: 99.72999999999999
[2022-07-21 11:40:34,649][root][INFO] - epoch_num=8, val-acc@1: nan
[2022-07-21 11:40:34,649][root][INFO] - epoch_num=8, val-acc@5: nan
[2022-07-21 11:41:06,537][root][INFO] - epoch_num=9, train-acc@1: 95.54
[2022-07-21 11:41:06,538][root][INFO] - epoch_num=9, train-acc@5: 99.74
[2022-07-21 11:41:06,657][root][INFO] - epoch_num=9, val-acc@1: nan
[2022-07-21 11:41:06,657][root][INFO] - epoch_num=9, val-acc@5: nan
[2022-07-21 11:41:37,931][root][INFO] - epoch_num=10, train-acc@1: 95.93
[2022-07-21 11:41:37,932][root][INFO] - epoch_num=10, train-acc@5: 99.75
[2022-07-21 11:41:38,044][root][INFO] - epoch_num=10, val-acc@1: nan
[2022-07-21 11:41:38,044][root][INFO] - epoch_num=10, val-acc@5: nan
[2022-07-21 11:42:08,817][root][INFO] - epoch_num=11, train-acc@1: 96.19
[2022-07-21 11:42:08,817][root][INFO] - epoch_num=11, train-acc@5: 99.79
[2022-07-21 11:42:08,930][root][INFO] - epoch_num=11, val-acc@1: nan
[2022-07-21 11:42:08,931][root][INFO] - epoch_num=11, val-acc@5: nan
[2022-07-21 11:42:39,763][root][INFO] - epoch_num=12, train-acc@1: 96.41999999999999
[2022-07-21 11:42:39,763][root][INFO] - epoch_num=12, train-acc@5: 99.85000000000001
[2022-07-21 11:42:39,874][root][INFO] - epoch_num=12, val-acc@1: nan
[2022-07-21 11:42:39,875][root][INFO] - epoch_num=12, val-acc@5: nan
[2022-07-21 11:43:10,818][root][INFO] - epoch_num=13, train-acc@1: 96.64
[2022-07-21 11:43:10,818][root][INFO] - epoch_num=13, train-acc@5: 99.87
[2022-07-21 11:43:10,931][root][INFO] - epoch_num=13, val-acc@1: nan
[2022-07-21 11:43:10,931][root][INFO] - epoch_num=13, val-acc@5: nan
[2022-07-21 11:43:41,723][root][INFO] - epoch_num=14, train-acc@1: 96.77
[2022-07-21 11:43:41,723][root][INFO] - epoch_num=14, train-acc@5: 99.88
[2022-07-21 11:43:41,834][root][INFO] - epoch_num=14, val-acc@1: nan
[2022-07-21 11:43:41,835][root][INFO] - epoch_num=14, val-acc@5: nan
[2022-07-21 11:44:12,688][root][INFO] - epoch_num=15, train-acc@1: 96.87
[2022-07-21 11:44:12,688][root][INFO] - epoch_num=15, train-acc@5: 99.88
[2022-07-21 11:44:12,799][root][INFO] - epoch_num=15, val-acc@1: nan
[2022-07-21 11:44:12,800][root][INFO] - epoch_num=15, val-acc@5: nan
[2022-07-21 11:44:43,590][root][INFO] - epoch_num=16, train-acc@1: 97.02
[2022-07-21 11:44:43,590][root][INFO] - epoch_num=16, train-acc@5: 99.9
[2022-07-21 11:44:43,704][root][INFO] - epoch_num=16, val-acc@1: nan
[2022-07-21 11:44:43,704][root][INFO] - epoch_num=16, val-acc@5: nan
[2022-07-21 11:45:14,476][root][INFO] - epoch_num=17, train-acc@1: 97.16
[2022-07-21 11:45:14,477][root][INFO] - epoch_num=17, train-acc@5: 99.91
[2022-07-21 11:45:14,589][root][INFO] - epoch_num=17, val-acc@1: nan
[2022-07-21 11:45:14,589][root][INFO] - epoch_num=17, val-acc@5: nan
[2022-07-21 11:45:45,464][root][INFO] - epoch_num=18, train-acc@1: 97.23
[2022-07-21 11:45:45,465][root][INFO] - epoch_num=18, train-acc@5: 99.92999999999999
[2022-07-21 11:45:45,577][root][INFO] - epoch_num=18, val-acc@1: nan
[2022-07-21 11:45:45,578][root][INFO] - epoch_num=18, val-acc@5: nan
[2022-07-21 11:46:16,442][root][INFO] - epoch_num=19, train-acc@1: 97.26
[2022-07-21 11:46:16,443][root][INFO] - epoch_num=19, train-acc@5: 99.95
[2022-07-21 11:46:16,554][root][INFO] - epoch_num=19, val-acc@1: nan
[2022-07-21 11:46:16,554][root][INFO] - epoch_num=19, val-acc@5: nan
[2022-07-21 11:46:47,452][root][INFO] - epoch_num=20, train-acc@1: 97.35000000000001
[2022-07-21 11:46:47,452][root][INFO] - epoch_num=20, train-acc@5: 99.96000000000001
[2022-07-21 11:46:47,563][root][INFO] - epoch_num=20, val-acc@1: nan
[2022-07-21 11:46:47,563][root][INFO] - epoch_num=20, val-acc@5: nan
[2022-07-21 11:46:47,591][root][INFO] - Finish!
