[2022-07-21 16:53:05,689][root][INFO] - Start!
[2022-07-21 16:53:21,398][root][INFO] - train-size=50000, val-size=0
[2022-07-21 16:57:05,282][root][INFO] - epoch_num=1, train-acc@1: 66.33200000000001
[2022-07-21 16:57:05,282][root][INFO] - epoch_num=1, train-acc@5: 91.572
[2022-07-21 16:57:05,468][root][INFO] - epoch_num=1, val-acc@1: nan
[2022-07-21 16:57:05,468][root][INFO] - epoch_num=1, val-acc@5: nan
[2022-07-21 17:00:47,642][root][INFO] - epoch_num=2, train-acc@1: 74.726
[2022-07-21 17:00:47,642][root][INFO] - epoch_num=2, train-acc@5: 94.814
[2022-07-21 17:00:47,824][root][INFO] - epoch_num=2, val-acc@1: nan
[2022-07-21 17:00:47,825][root][INFO] - epoch_num=2, val-acc@5: nan
[2022-07-21 17:04:32,533][root][INFO] - epoch_num=3, train-acc@1: 77.51400000000001
[2022-07-21 17:04:32,533][root][INFO] - epoch_num=3, train-acc@5: 95.84
[2022-07-21 17:04:32,720][root][INFO] - epoch_num=3, val-acc@1: nan
[2022-07-21 17:04:32,721][root][INFO] - epoch_num=3, val-acc@5: nan
[2022-07-21 17:08:15,338][root][INFO] - epoch_num=4, train-acc@1: 78.874
[2022-07-21 17:08:15,338][root][INFO] - epoch_num=4, train-acc@5: 96.368
[2022-07-21 17:08:15,522][root][INFO] - epoch_num=4, val-acc@1: nan
[2022-07-21 17:08:15,522][root][INFO] - epoch_num=4, val-acc@5: nan
[2022-07-21 17:11:59,278][root][INFO] - epoch_num=5, train-acc@1: 79.84
[2022-07-21 17:11:59,278][root][INFO] - epoch_num=5, train-acc@5: 96.74199999999999
[2022-07-21 17:11:59,461][root][INFO] - epoch_num=5, val-acc@1: nan
[2022-07-21 17:11:59,461][root][INFO] - epoch_num=5, val-acc@5: nan
[2022-07-21 17:15:42,708][root][INFO] - epoch_num=6, train-acc@1: 80.446
[2022-07-21 17:15:42,709][root][INFO] - epoch_num=6, train-acc@5: 97.052
[2022-07-21 17:15:42,894][root][INFO] - epoch_num=6, val-acc@1: nan
[2022-07-21 17:15:42,894][root][INFO] - epoch_num=6, val-acc@5: nan
[2022-07-21 17:19:24,441][root][INFO] - epoch_num=7, train-acc@1: 80.898
[2022-07-21 17:19:24,441][root][INFO] - epoch_num=7, train-acc@5: 97.21600000000001
[2022-07-21 17:19:24,629][root][INFO] - epoch_num=7, val-acc@1: nan
[2022-07-21 17:19:24,629][root][INFO] - epoch_num=7, val-acc@5: nan
[2022-07-21 17:23:06,602][root][INFO] - epoch_num=8, train-acc@1: 81.234
[2022-07-21 17:23:06,602][root][INFO] - epoch_num=8, train-acc@5: 97.392
[2022-07-21 17:23:06,791][root][INFO] - epoch_num=8, val-acc@1: nan
[2022-07-21 17:23:06,791][root][INFO] - epoch_num=8, val-acc@5: nan
