[2022-07-21 15:45:25,844][root][INFO] - Start!
[2022-07-21 15:45:36,117][root][INFO] - train-size=10000, val-size=0
[2022-07-21 15:46:21,364][root][INFO] - epoch_num=1, train-acc@1: 56.169999999999995
[2022-07-21 15:46:21,366][root][INFO] - epoch_num=1, train-acc@5: 93.64
[2022-07-21 15:46:21,497][root][INFO] - epoch_num=1, val-acc@1: nan
[2022-07-21 15:46:21,499][root][INFO] - epoch_num=1, val-acc@5: nan
[2022-07-21 15:47:06,113][root][INFO] - epoch_num=2, train-acc@1: 70.62
[2022-07-21 15:47:06,115][root][INFO] - epoch_num=2, train-acc@5: 96.49
[2022-07-21 15:47:06,248][root][INFO] - epoch_num=2, val-acc@1: nan
[2022-07-21 15:47:06,250][root][INFO] - epoch_num=2, val-acc@5: nan
[2022-07-21 15:47:50,547][root][INFO] - epoch_num=3, train-acc@1: 80.47999999999999
[2022-07-21 15:47:50,548][root][INFO] - epoch_num=3, train-acc@5: 98.71
[2022-07-21 15:47:50,671][root][INFO] - epoch_num=3, val-acc@1: nan
[2022-07-21 15:47:50,672][root][INFO] - epoch_num=3, val-acc@5: nan
[2022-07-21 15:48:35,299][root][INFO] - epoch_num=4, train-acc@1: 87.24
[2022-07-21 15:48:35,300][root][INFO] - epoch_num=4, train-acc@5: 99.3
[2022-07-21 15:48:35,433][root][INFO] - epoch_num=4, val-acc@1: nan
[2022-07-21 15:48:35,434][root][INFO] - epoch_num=4, val-acc@5: nan
[2022-07-21 15:49:20,133][root][INFO] - epoch_num=5, train-acc@1: 91.25
[2022-07-21 15:49:20,135][root][INFO] - epoch_num=5, train-acc@5: 99.53999999999999
[2022-07-21 15:49:20,268][root][INFO] - epoch_num=5, val-acc@1: nan
[2022-07-21 15:49:20,270][root][INFO] - epoch_num=5, val-acc@5: nan
[2022-07-21 15:50:04,950][root][INFO] - epoch_num=6, train-acc@1: 93.32000000000001
[2022-07-21 15:50:04,951][root][INFO] - epoch_num=6, train-acc@5: 99.6
[2022-07-21 15:50:05,075][root][INFO] - epoch_num=6, val-acc@1: nan
[2022-07-21 15:50:05,077][root][INFO] - epoch_num=6, val-acc@5: nan
[2022-07-21 15:50:50,110][root][INFO] - epoch_num=7, train-acc@1: 94.36
[2022-07-21 15:50:50,112][root][INFO] - epoch_num=7, train-acc@5: 99.65
[2022-07-21 15:50:50,238][root][INFO] - epoch_num=7, val-acc@1: nan
[2022-07-21 15:50:50,239][root][INFO] - epoch_num=7, val-acc@5: nan
[2022-07-21 15:51:34,878][root][INFO] - epoch_num=8, train-acc@1: 95.02000000000001
