[2022-07-27 16:44:40,804][root][INFO] - Start!
[2022-07-27 16:45:19,534][root][INFO] - train-size=50000, val-size=0
[2022-07-27 16:45:49,565][root][INFO] - epoch_num=1, train-acc@1: 67.44
[2022-07-27 16:45:49,565][root][INFO] - epoch_num=1, train-acc@5: 89.29599999999999
[2022-07-27 16:45:49,715][root][INFO] - epoch_num=1, val-acc@1: nan
[2022-07-27 16:45:49,716][root][INFO] - epoch_num=1, val-acc@5: nan
[2022-07-27 16:46:12,521][root][INFO] - epoch_num=2, train-acc@1: 67.662
[2022-07-27 16:46:12,522][root][INFO] - epoch_num=2, train-acc@5: 89.416
[2022-07-27 16:46:12,666][root][INFO] - epoch_num=2, val-acc@1: nan
[2022-07-27 16:46:12,667][root][INFO] - epoch_num=2, val-acc@5: nan
[2022-07-27 16:46:35,505][root][INFO] - epoch_num=3, train-acc@1: 67.796
[2022-07-27 16:46:35,505][root][INFO] - epoch_num=3, train-acc@5: 89.52799999999999
[2022-07-27 16:46:35,658][root][INFO] - epoch_num=3, val-acc@1: nan
[2022-07-27 16:46:35,658][root][INFO] - epoch_num=3, val-acc@5: nan
[2022-07-27 16:46:59,402][root][INFO] - epoch_num=4, train-acc@1: 67.83200000000001
[2022-07-27 16:46:59,402][root][INFO] - epoch_num=4, train-acc@5: 89.55
[2022-07-27 16:46:59,568][root][INFO] - epoch_num=4, val-acc@1: nan
[2022-07-27 16:46:59,568][root][INFO] - epoch_num=4, val-acc@5: nan
[2022-07-27 16:47:22,440][root][INFO] - epoch_num=5, train-acc@1: 67.812
[2022-07-27 16:47:22,441][root][INFO] - epoch_num=5, train-acc@5: 89.554
[2022-07-27 16:47:22,592][root][INFO] - epoch_num=5, val-acc@1: nan
[2022-07-27 16:47:22,592][root][INFO] - epoch_num=5, val-acc@5: nan
[2022-07-27 16:47:45,479][root][INFO] - epoch_num=6, train-acc@1: 67.888
[2022-07-27 16:47:45,479][root][INFO] - epoch_num=6, train-acc@5: 89.57000000000001
[2022-07-27 16:47:45,627][root][INFO] - epoch_num=6, val-acc@1: nan
[2022-07-27 16:47:45,627][root][INFO] - epoch_num=6, val-acc@5: nan
[2022-07-27 16:48:08,482][root][INFO] - epoch_num=7, train-acc@1: 67.896
[2022-07-27 16:48:08,483][root][INFO] - epoch_num=7, train-acc@5: 89.598
[2022-07-27 16:48:08,635][root][INFO] - epoch_num=7, val-acc@1: nan
[2022-07-27 16:48:08,635][root][INFO] - epoch_num=7, val-acc@5: nan
[2022-07-27 16:48:31,494][root][INFO] - epoch_num=8, train-acc@1: 67.894
[2022-07-27 16:48:31,495][root][INFO] - epoch_num=8, train-acc@5: 89.588
